type,Wert,POS,Wort
neg,-0.3602,VVINF,befürchte
neg,-0.0048,VVINF,begrenzten
neg,-0.0048,ADJX,begrenzterer
neg,-0.0048,ADJX,begriffsstutzigeres
neg,-0.7748,VVINF,behinderten
neg,-0.0376,ADJX,behämmerterer
neg,-0.4967,VVINF,beklagtet
neg,-0.0048,ADJX,beklagenswerterer
neg,-0.0048,ADJX,bekloppter
neg,-0.0358,ADJX,beknackterer
neg,-0.4503,VVINF,bekümmerterer
neg,-0.3306,ADJX,belanglosesten
neg,-0.5078,VVINF,belaste
neg,-0.6076,VVINF,beleidigtet
neg,-0.4636,ADJX,beleidigende
neg,-0.4848,VVINF,beleidigte
neg,-0.0048,VVINF,belästigten
neg,-0.0048,VVINF,beraubte
neg,-0.0048,ADJX,bescheuertestes
neg,-0.2947,ADJX,beschissnere
neg,-0.3293,VVINF,beschneide
neg,-0.0048,ADJX,beschruppte
neg,-0.0048,VVINF,beschränktet
neg,-0.0048,ADJX,beschränkteren
neg,-0.3264,VVINF,beschuldigten
neg,-0.0413,VVINF,beschwerten
neg,-0.0491,ADJX,beschwerlichstes
neg,-0.335,VVINF,beschädigtest
neg,-0.0048,ADJX,beschäftigungslose
neg,-0.0048,VVINF,beschämtest
neg,-0.0048,VVINF,beseitigtet
neg,-0.3281,ADJX,besorgniserregender
neg,-0.0482,ADJX,besorgterem
neg,-0.0048,VVINF,besteche
neg,-0.0048,VVINF,besteuertest
neg,-0.4811,VVINF,bestrafet
neg,-0.0048,VVINF,bestürztester
neg,-0.172,ADJX,betrunkensten
neg,-0.743,VVINF,betrüge
neg,-0.3163,ADJX,betrügerische
neg,-0.0048,VVINF,betäubten
neg,-0.3221,VVINF,beunruhige
neg,-0.3264,ADJX,beunruhigende
neg,-0.4795,VVINF,beunruhigte
neg,-0.0048,VVINF,bevormundetest
neg,-0.0048,ADJX,bewegungslosestes
neg,-0.0367,ADJX,beängstigende
neg,-0.2842,ADJX,billigerer
neg,-0.3394,ADJX,bittersten
neg,-0.0486,ADJX,bizarrstem
neg,-0.0445,ADJX,blauäugigere
neg,-0.1978,ADJX,blinderes
neg,-0.3459,VVINF,blockiere
neg,-0.0491,ADJX,blutigstem
neg,-0.1593,ADJX,blöderen
neg,-0.3145,ADJX,blödee
neg,-0.0048,VVINF,bombardieret
neg,-0.0048,ADJX,borniertere
neg,-0.3187,ADJX,boshaftester
neg,-0.7991,VVINF,breche
neg,-0.0048,VVINF,brenne
neg,-0.0048,ADJX,brisantester
neg,-0.0048,ADJX,brutaleren
neg,-0.3331,ADJX,brüchigstes
neg,-0.4715,ADJX,bösartigere
neg,-0.4183,ADJX,böseres
neg,-0.0426,ADJX,chaotischere
neg,-0.0048,ADJX,charakterschwache
neg,-0.0048,VVINF,dahinschwinde
neg,-0.306,ADJX,debilstem
neg,-0.346,ADJX,defektere
neg,-0.4535,ADJX,defizitärem
neg,-0.0048,VVINF,deformiertet
neg,-0.0048,VVINF,degradiertest
neg,-0.0048,VVINF,deinstalliere
neg,-0.0048,ADJX,deinstallierterem
neg,-0.1769,ADJX,dekadenter
neg,-0.0048,VVINF,demütigest
neg,-0.0048,ADJX,denkfaulerem
neg,-0.4715,ADJX,depressivster
neg,-0.0048,ADJX,desinteressiertes
neg,-0.0048,ADJX,desolatesten
neg,-0.1936,ADJX,destruktive
neg,-0.0048,VVINF,dezimierte
neg,-0.0048,VVINF,diffamiere
neg,-0.0048,ADJX,diffizilstes
neg,-0.331,ADJX,diffuse
neg,-0.0048,ADJX,diktatorischster
neg,-0.0048,ADJX,dilettantischeren
neg,-0.323,VVINF,diskreditiertet
neg,-0.0048,ADJX,distanziertere
neg,-0.0048,ADJX,disziplinloseste
neg,-0.0048,VVINF,dominieret
neg,-0.1562,ADJX,dooferes
neg,-0.3656,ADJX,dramatischere
neg,-0.351,ADJX,drastischer
neg,-0.016,ADJX,dreckigste
neg,-0.4457,ADJX,dreistem
neg,-0.0048,VVINF,driftest
neg,-0.3503,VVINF,droht
neg,-0.0048,VVINF,drossele
neg,-0.0048,ADJX,drängelnde
neg,-0.3516,VVINF,drängten
neg,-0.5901,ADJX,dumme
neg,-0.0214,ADJX,dunkle
neg,-0.1801,VVINF,durchfalle
neg,-0.0409,ADJX,dusseliges
neg,-0.048,ADJX,dämlichste
neg,-0.0411,VVINF,dämpftest
neg,-0.0048,ADJX,dürres
neg,-0.0187,ADJX,düsterste
neg,-0.3254,ADJX,egoistischstem
neg,-0.3128,VVINF,ehezubrechen
neg,-0.0048,ADJX,eigenartigsten
neg,-0.0048,VVINF,einbehalte
neg,-0.0048,VVINF,einbreche
neg,-0.1858,ADJX,einfältigster
neg,-0.0048,VVINF,eingehe
neg,-0.0048,ADJX,eingeschränkteste
neg,-0.1634,ADJX,einsames
neg,-0.0048,VVINF,einschlage
neg,-0.0048,VVINF,einschrumpftest
neg,-0.3327,VVINF,einschränkte
neg,-0.0048,VVINF,einschüchterte
neg,-0.0048,ADJX,einschüchternde
neg,-0.0366,VVINF,einsinke
neg,-0.0048,VVINF,einstellte
neg,-0.0048,VVINF,einstürzest
neg,-0.0378,ADJX,eintönigeres
neg,-0.0413,ADJX,ekelerregendem
neg,-0.0048,ADJX,ekeliger
neg,-0.0048,ADJX,eklatanterem
neg,-0.0519,ADJX,elenden
neg,-0.0048,ADJX,elendigerem
neg,-0.0048,VVINF,empörten
neg,-0.3037,ADJX,energieloserem
neg,-0.3199,ADJX,engstirnigste
neg,-0.0048,ADJX,entbehrungsreiche
neg,-0.0048,VVINF,entbinde
neg,-0.0048,VVINF,entfremdest
neg,-0.0048,VVINF,entführte
neg,-0.0048,VVINF,entgleite
neg,-0.0048,VVINF,enthaupte
neg,-0.0048,VVINF,entkräfte
neg,-0.0048,VVINF,entlasse
neg,-0.0048,VVINF,entmutiget
neg,-0.0048,ADJX,entnervte
neg,-0.0048,VVINF,entrüste
neg,-0.1827,VVINF,entschwinde
neg,-0.477,ADJX,entsetzlichen
neg,-0.0586,VVINF,enttäusche
neg,-0.0425,ADJX,enttäuschende
neg,-0.3129,VVINF,enttäuschtem
neg,-0.3132,ADJX,entwürdigende
neg,-0.0048,VVINF,entziehe
neg,-0.0048,VVINF,erbittertem
neg,-0.3293,ADJX,erbostestes
neg,-0.3308,VVINF,erbreche
neg,-0.4796,ADJX,erbärmlichstem
neg,-0.0048,ADJX,erdrückendstes
neg,-0.0048,VVINF,ergaunere
neg,-0.0048,ADJX,ergebnisloseres
neg,-0.3494,VVINF,erleide
neg,-0.3296,VVINF,erliege
neg,-0.0048,VVINF,ermahnten
neg,-0.3292,VVINF,ermordtest
neg,-0.0048,VVINF,ermüdte
neg,-0.0048,VVINF,erniedrigt
neg,-0.0048,ADJX,ernüchternde
neg,-0.0048,VVINF,erpresset
neg,-0.3317,VVINF,erschieße
neg,-0.0048,VVINF,erschlaffe
neg,-0.3442,VVINF,erschlage
neg,-0.1812,VVINF,erschrecket
neg,-0.0544,ADJX,erschreckende
neg,-0.4891,VVINF,erschwere
neg,-0.0048,VVINF,erschöpften
neg,-0.0377,VVINF,erschöpftestem
neg,-0.0048,VVINF,erschütterst
neg,-0.0472,ADJX,erschütternde
neg,-0.0048,ADJX,erschütterte
neg,-0.3078,VVINF,ersteche
neg,-0.3291,VVINF,ersticktet
neg,-0.0048,VVINF,ertrinke
neg,-0.0048,VVINF,erwürgten
neg,-0.3221,VVINF,erzürntestem
neg,-0.0048,ADJX,existenzbedrohendere
neg,-0.0048,VVINF,explodierest
neg,-0.0048,ADJX,fade
neg,-0.0048,ADJX,fadenscheiniger
neg,-0.3487,ADJX,fahrlässiges
neg,-0.2153,VVINF,falle
neg,-0.7618,ADJX,falschen
neg,-0.0048,ADJX,farblose
neg,-0.4477,ADJX,faschistischere
neg,-0.345,ADJX,fatalster
neg,-0.035,ADJX,faulerer
neg,-0.5365,VVINF,fehltet
neg,-0.0048,ADJX,fehleranfällige
neg,-0.3581,ADJX,fehlerhaftere
neg,-0.4649,ADJX,feigeren
neg,-0.4723,ADJX,feindlichere
neg,-0.4579,ADJX,feindseligste
neg,-0.0048,VVINF,fessele
neg,-0.0048,VVINF,gefeuert
neg,-0.305,ADJX,fiesesten
neg,-0.0515,ADJX,finstrer
neg,-0.0048,ADJX,flachster
neg,-0.0048,ADJX,flausten
neg,-0.0048,ADJX,flüchtende
neg,-0.0048,ADJX,flüchtigster
neg,-0.0048,ADJX,folgenschwererem
neg,-0.0048,ADJX,folgewidrige
neg,-0.0422,ADJX,fragilen
neg,-0.0576,ADJX,fragliche
neg,-0.4858,ADJX,fragwürdiges
neg,-0.0048,ADJX,frechem
neg,-0.4939,ADJX,fremdestes
neg,-0.0419,ADJX,fremdartigste
neg,-0.0048,ADJX,freudloserem
neg,-0.0412,ADJX,frivolste
neg,-0.0048,ADJX,fruchtloseren
neg,-0.0372,VVINF,frustriertet
neg,-0.0048,ADJX,frustrierende
neg,-0.3244,ADJX,frustriertester
neg,-0.0048,ADJX,fuchsteufelswilder
neg,-0.3042,ADJX,furchtbareren
neg,-0.1778,ADJX,furchterregendsten
neg,-0.0048,VVINF,fälsche
neg,-0.3545,VVINF,fürchtest
neg,-0.3363,ADJX,fürchterlicher
neg,-0.3005,ADJX,galligerem
neg,-0.0344,ADJX,gammeliges
neg,-0.0411,VVINF,gammel
neg,-0.0048,ADJX,gammlige
neg,-0.0425,ADJX,garstige
neg,-0.0435,ADJX,geblitzte
neg,-0.0048,ADJX,gebrechliche
neg,-0.0048,ADJX,gedankenlosem
neg,-0.0048,ADJX,gedrängtestem
neg,-0.5006,VVINF,gefährdte
neg,-0.6366,ADJX,gefährlicher
neg,-0.0048,ADJX,gehandicaptem
neg,-0.1821,ADJX,gehässigeren
neg,-0.0048,ADJX,geisteskrankere
neg,-0.0048,ADJX,geistlosem
neg,-0.453,ADJX,gekränkteren
neg,-0.3308,ADJX,gelähmter
neg,-0.7203,ADJX,gemeinstem
neg,-0.0237,ADJX,genervtesten
neg,-0.6621,ADJX,geringes
neg,-0.0048,ADJX,geringwertigerer
neg,-0.3212,ADJX,geschmackloses
neg,-0.3128,ADJX,gestresste
neg,-0.0048,ADJX,gewaltsamer
neg,-0.3409,ADJX,gewalttätigster
neg,-0.1846,ADJX,geärgerte
neg,-0.3378,ADJX,giftigste
neg,-0.3133,ADJX,glanzlosere
neg,-0.3436,ADJX,gleichgültigstes
neg,-0.3147,ADJX,glücklose
neg,-0.6033,ADJX,gnadenlosester
neg,-0.336,ADJX,grauem
neg,-0.0048,VVINF,grauest
neg,-0.184,ADJX,grauenhaften
neg,-0.3238,ADJX,grauenvolles
neg,-0.625,ADJX,grausameren
neg,-0.1777,ADJX,grausigstem
neg,-0.0048,ADJX,grenzdebile
neg,-0.3295,ADJX,grimmigen
neg,-0.3495,ADJX,gröbster
neg,-0.3318,ADJX,groteskeres
neg,-0.3089,ADJX,grottenschlechte
neg,-0.0048,ADJX,grottenüblem
neg,-0.0048,ADJX,gruseligere
neg,-0.0395,ADJX,grässliche
neg,-0.4529,ADJX,gräßlicher
neg,-0.0351,ADJX,haarigere
neg,-0.4637,ADJX,haarsträubendster
neg,-0.3059,ADJX,habgierigsten
neg,-0.0048,ADJX,halbfertigste
neg,-0.0256,ADJX,happiges
neg,-0.0048,ADJX,harschstes
neg,-0.1483,ADJX,hartes
neg,-0.1956,ADJX,hartnäckigstes
neg,-0.054,VVINF,hasstet
neg,-0.1819,ADJX,heftige
neg,-0.0048,ADJX,heikelstes
neg,-0.0048,ADJX,heilloser
neg,-0.3228,VVINF,heimsuchtest
neg,-0.3241,ADJX,heimtückischen
neg,-0.0371,VVINF,heimzahlte
neg,-0.0396,ADJX,hektischste
neg,-0.1953,VVINF,hemmest
neg,-0.3199,VVINF,herabsetzest
neg,-0.0048,VVINF,herausgefordert
neg,-0.0426,ADJX,herrischstes
neg,-0.0048,VVINF,heruntermachten
neg,-0.3157,ADJX,herzlosere
neg,-0.0048,VVINF,geheuchelt
neg,-0.4544,ADJX,heuchlerischer
neg,-0.4827,ADJX,hilfloserer
neg,-0.3336,ADJX,hinfälligste
neg,-0.3187,ADJX,hinterlistigere
neg,-0.3086,ADJX,hochtrabendste
neg,-0.3412,ADJX,hoffnungsloseste
neg,-0.0565,VVINF,hungertet
neg,-0.0048,ADJX,hungrigere
neg,-0.0465,ADJX,hysterischsten
neg,-0.3198,ADJX,hämischstes
neg,-0.4387,ADJX,hässliche
neg,-0.4387,ADJX,häßliche
neg,-0.0525,ADJX,höhnischsten
neg,-0.0048,ADJX,idiotischsten
neg,-0.3479,ADJX,illegaler
neg,-0.0048,ADJX,illoyalem
neg,-0.0048,ADJX,immobile
neg,-0.4602,ADJX,ineffizientere
neg,-0.0048,VVINF,infiltrierest
neg,-0.5935,ADJX,inkompetentesten
neg,-0.1844,ADJX,inkonsequenteres
neg,-0.0048,ADJX,inkonsistenteres
neg,-0.3167,ADJX,inkorrektestes
neg,-0.3352,ADJX,instabiler
neg,-0.0048,VVINF,interveniere
neg,-0.3215,ADJX,intolerante
neg,-0.3277,ADJX,irrationalster
neg,-0.0048,ADJX,irrerem
neg,-0.0048,ADJX,irrsinnigere
neg,-0.0388,VVINF,isolierten
neg,-0.0504,VVINF,jammert
neg,-0.3089,ADJX,jähzornigstes
neg,-0.171,VVINF,kacke
neg,-0.0472,ADJX,kahlste
neg,-0.012,ADJX,kälterer
neg,-0.0048,ADJX,kaltherziger
neg,-0.0048,VVINF,kapituliere
neg,-0.1513,ADJX,kaputtem
neg,-0.4917,ADJX,katastrophalere
neg,-0.0048,ADJX,keimige
neg,-0.0048,VVINF,kenterte
neg,-0.1814,VVINF,kippet
neg,-0.3565,VVINF,klagt
neg,-0.2715,ADJX,kleinerem
neg,-0.0373,ADJX,klobigere
neg,-0.2036,ADJX,knapperem
neg,-0.0048,ADJX,knurrigster
neg,-0.0048,VVINF,kollabierten
neg,-0.0048,VVINF,kollidiertet
neg,-0.0384,ADJX,komplizierteren
neg,-0.0048,VVINF,konfrontiertet
neg,-0.0048,VVINF,konkurriere
neg,-0.6272,ADJX,kontraproduktiveren
neg,-0.3395,ADJX,kontroverseste
neg,-0.4615,ADJX,korrupterer
neg,-0.0048,ADJX,kostenintensiverem
neg,-0.0048,ADJX,kostspieligeres
neg,-0.0048,VVINF,krachst
neg,-0.3338,ADJX,kraftlosesten
neg,-0.4694,ADJX,kränkster
neg,-0.0048,VVINF,kranktest
neg,-0.1603,ADJX,krassere
neg,-0.0048,VVINF,krieche
neg,-0.0048,ADJX,kriegerische
neg,-0.4692,ADJX,kriminellen
neg,-0.203,ADJX,kritischerer
neg,-0.3466,VVINF,kritisieret
neg,-0.0048,ADJX,kruden
neg,-0.0426,ADJX,krummeren
neg,-0.0048,VVINF,kränkelt
neg,-0.0048,VVINF,kränktest
neg,-0.3172,ADJX,kränklichen
neg,-0.0048,ADJX,kurzem
neg,-0.4714,ADJX,kurzsichtigster
neg,-0.3467,VVINF,kämpftest
neg,-0.3208,ADJX,kümmerlichstes
neg,-0.4947,VVINF,kündiget
neg,-0.3439,VVINF,kürzest
neg,-0.326,ADJX,labilsten
neg,-0.3169,ADJX,laienhafteren
neg,-0.0048,ADJX,lakonisches
neg,-0.0048,ADJX,langatmiges
neg,-0.0167,ADJX,langsamsten
neg,-0.0512,VVINF,langweile
neg,-0.0228,ADJX,langweiliges
neg,-0.0048,ADJX,laschstes
neg,-0.0409,ADJX,launischstes
neg,-0.0048,ADJX,lebensfeindlicherer
neg,-0.0048,ADJX,lebensgefährlicheren
neg,-0.049,ADJX,leblosestem
neg,-0.025,ADJX,leererem
neg,-0.0048,ADJX,leichtgläubigere
neg,-0.0048,ADJX,leichtsinnige
neg,-0.1596,VVINF,leide
neg,-0.0048,ADJX,leistungsunfähige
neg,-0.4862,VVINF,leugnetet
neg,-0.4697,ADJX,liebloserem
neg,-0.0048,VVINF,liquidierten
neg,-0.0048,VVINF,loswerde
neg,-0.6435,ADJX,lächerlichsten
neg,-0.0366,VVINF,lädierte
neg,-0.0048,VVINF,lähmtest
neg,-0.0048,ADJX,läppischem
neg,-0.1751,ADJX,lästigen
neg,-0.3654,VVINF,löschet
neg,-0.4805,ADJX,lückenhafteste
neg,-0.3351,ADJX,machtloserer
neg,-0.0048,ADJX,magerere
neg,-0.0048,VVINF,magere
neg,-0.0048,ADJX,makelhafte
neg,-0.0048,ADJX,mangelbehaftete
neg,-0.3395,ADJX,mangelhaftere
neg,-0.0048,VVINF,mangelst
neg,-0.0048,VVINF,manipuliere
neg,-0.0048,ADJX,matteres
neg,-0.1914,ADJX,maue
neg,-0.1965,ADJX,maßloseres
neg,-0.031,VVINF,meckerte
neg,-0.332,VVINF,meide
neg,-0.0048,ADJX,melancholischste
neg,-0.0048,ADJX,melodramatischeres
neg,-0.3144,ADJX,menschenunwürdigerer
neg,-0.0431,ADJX,merkwürdige
neg,-0.0048,ADJX,mieseste
neg,-0.0048,ADJX,miesepetrigster
neg,-0.057,VVINF,minderen
neg,-0.613,ADJX,minderwertiges
neg,-0.2004,ADJX,miserablen
neg,-0.0048,VVINF,missachte
neg,-0.0048,VVINF,mißachte
neg,-0.0048,VVINF,missbrauche
neg,-0.0048,VVINF,mißbrauche
neg,-0.0048,VVINF,missfalle
neg,-0.0048,VVINF,mißfalle
neg,-0.297,ADJX,missgelaunteren
neg,-0.0048,VVINF,missglücke
neg,-0.0048,VVINF,mißglücke
neg,-0.0048,VVINF,misslinge
neg,-0.0048,VVINF,mißlinge
neg,-0.3166,ADJX,missmutige
neg,-0.3166,ADJX,mißmutige
neg,-0.0048,ADJX,missratenes
neg,-0.3333,ADJX,misstrauische
neg,-0.3202,VVINF,missverstehe
neg,-0.1723,VVINF,miste
neg,-0.0048,ADJX,mittelloserer
neg,-0.1871,ADJX,mittelmäßigstem
neg,-0.0533,ADJX,monotonerer
neg,-0.0048,ADJX,morbiden
neg,-0.0048,VVINF,morde
neg,-0.0496,VVINF,murrtest
neg,-0.0048,ADJX,mutlosem
neg,-0.0384,ADJX,mörderischere
neg,-0.0048,ADJX,müderer
neg,-0.3336,ADJX,mühsamere
neg,-0.4658,ADJX,mürrischere
neg,-0.0048,VVINF,nachlasse
neg,-0.3307,ADJX,nachlässige
neg,-0.3357,ADJX,nachteiligster
neg,-0.0675,ADJX,naivsten
neg,-0.4949,ADJX,negativste
neg,-0.0048,ADJX,neidischerem
neg,-0.1374,VVINF,nerve
neg,-0.0376,ADJX,nervenaufreibende
neg,-0.0048,ADJX,nervigerem
neg,-0.0042,ADJX,nervöseste
neg,-0.1892,VVINF,neutralisiert
neg,-0.4708,ADJX,niedergeschlagener
neg,-0.0048,ADJX,niedergleitende
neg,-0.1871,VVINF,niederschlage
neg,-0.0436,ADJX,niederschmetternde
neg,-0.45,ADJX,niederträchtiger
neg,-0.3623,ADJX,niedrige
neg,-0.485,ADJX,nutzlosester
neg,-0.0443,ADJX,närrischem
neg,-0.1789,VVINF,nörgeltet
neg,-0.0048,VVINF,nötigtet
neg,-0.1794,ADJX,oberflächliche
neg,-0.0048,ADJX,ominösestem
neg,-0.171,ADJX,ordnungswidrigste
neg,-0.0048,ADJX,panischsten
neg,-0.0048,ADJX,peinliche
neg,-0.3359,ADJX,pessimistische
neg,-0.0048,ADJX,pflichtwidrigstes
neg,-0.0048,ADJX,pikiertester
neg,-0.1869,ADJX,planloseres
neg,-0.3272,ADJX,prekärstem
neg,-0.7475,ADJX,primitive
neg,-0.3524,ADJX,problematische
neg,-0.0048,ADJX,profansten
neg,-0.0048,VVINF,protestieret
neg,-0.0048,ADJX,provisorische
neg,-0.3369,VVINF,provozierest
neg,-0.0507,VVINF,geprügelt
neg,-0.0048,ADJX,qualvollstem
neg,-0.1929,VVINF,quälest
neg,-0.0402,ADJX,rabiaterem
neg,-0.487,ADJX,radikale
neg,-0.0048,VVINF,rammte
neg,-0.0048,VVINF,ramponierest
neg,-0.0048,ADJX,rasenderen
neg,-0.0286,ADJX,rauhste
neg,-0.1863,ADJX,rausgeschmissene
neg,-0.1706,ADJX,rebellischere
neg,-0.0048,ADJX,rechthaberischere
neg,-0.3406,ADJX,rechtswidrigere
neg,-0.0048,VVINF,reduzierest
neg,-0.0048,ADJX,renitenten
neg,-0.0048,ADJX,repetive
neg,-0.0482,ADJX,riskantestem
neg,-0.3328,VVINF,riskierest
neg,-0.0048,VVINF,roste
neg,-0.037,ADJX,ruchloseres
neg,-0.0387,VVINF,ruckele
neg,-0.0048,ADJX,ruinösem
neg,-0.0048,ADJX,ruppigere
neg,-0.0048,VVINF,rutscht
neg,-0.3489,VVINF,rächtet
neg,-0.0544,ADJX,rückläufige
neg,-0.4754,ADJX,rücksichtslosen
neg,-0.0048,ADJX,rückständiger
neg,-0.0048,ADJX,rüdestes
neg,-0.0048,VVINF,sabotiert
neg,-0.0048,ADJX,sauerstem
neg,-0.0048,ADJX,schadhaftem
neg,-0.0048,ADJX,schale
neg,-0.3332,ADJX,schamloser
neg,-0.0048,ADJX,schauerlichsten
neg,-0.0048,ADJX,schaurigstes
neg,-0.0557,VVINF,scheide
neg,-0.3143,VVINF,schelte
neg,-0.0048,ADJX,scheussliche
neg,-0.1834,ADJX,scheußlicher
neg,-0.304,ADJX,schimmelige
neg,-0.304,ADJX,schimmlige
neg,-0.0048,ADJX,schimpfende
neg,-0.0472,ADJX,schlaffem
neg,-0.0306,VVINF,schlage
neg,-0.0048,ADJX,schlappstes
neg,-0.7706,ADJX,schlechtem
neg,-0.0048,ADJX,schleppendster
neg,-0.623,ADJX,schlichtes
neg,-0.211,VVINF,schließe
neg,-0.1705,ADJX,schlimmste
neg,-0.0048,ADJX,schlotterige
neg,-0.0048,VVINF,schlotterten
neg,-0.3251,VVINF,schmerzten
neg,-0.0048,ADJX,schmerzerfülltem
neg,-0.3182,ADJX,schmerzhaftestes
neg,-0.0516,ADJX,schmerzlicheren
neg,-0.0428,ADJX,schmerzvolle
neg,-0.0048,VVINF,schmuggeltest
neg,-0.2984,ADJX,schmutzigeren
neg,-0.0396,VVINF,schockest
neg,-0.1933,ADJX,schockierende
neg,-0.461,ADJX,schonungsloseste
neg,-0.0242,ADJX,schrecklicheres
neg,-0.0048,VVINF,schrumpfst
neg,-0.1756,VVINF,schubsten
neg,-0.0048,ADJX,schuftiger
neg,-0.0048,VVINF,schuldet
neg,-0.3346,ADJX,schuldhaftester
neg,-0.7968,ADJX,schuldigster
neg,-0.9206,ADJX,schwächstem
neg,-0.0048,ADJX,schwerstes
neg,-0.0048,ADJX,schwerfällige
neg,-0.0048,ADJX,schwerwiegenderem
neg,-0.0245,ADJX,schwierigen
neg,-0.0048,VVINF,schwinde
neg,-0.0512,ADJX,schwindligste
neg,-0.3372,VVINF,schwächest
neg,-0.3167,ADJX,schwächlichsten
neg,-0.0421,ADJX,schäbigere
neg,-0.1779,ADJX,schädigende
neg,-0.3284,VVINF,schädige
neg,-0.9269,ADJX,schädlicher
neg,-0.893,VVINF,schämt
neg,-0.1742,ADJX,seichteste
neg,-0.0048,ADJX,seltsame
neg,-0.0596,VVINF,senke
neg,-0.2064,VVINF,sinke
neg,-0.6331,ADJX,sinnloseste
neg,-0.0048,ADJX,skandalöse
neg,-0.1985,ADJX,skeptischem
neg,-0.1814,ADJX,skrupellosestem
neg,-0.0048,VVINF,sorgte
neg,-0.0048,ADJX,sorgenschwere
neg,-0.0048,VVINF,sprengt
neg,-0.038,ADJX,sprödes
neg,-0.0048,VVINF,stagniere
neg,-0.0048,ADJX,starre
neg,-0.0048,ADJX,statischere
neg,-0.4944,VVINF,stehle
neg,-0.0048,VVINF,stilllegte
neg,-0.0048,VVINF,stillstehe
neg,-0.1634,VVINF,stinke
neg,-0.0048,VVINF,stocktest
neg,-0.0048,VVINF,storniertet
neg,-0.0435,VVINF,stottertest
neg,-0.3563,VVINF,stoße
neg,-0.3468,ADJX,strafbarster
neg,-0.044,VVINF,streikten
neg,-0.0302,VVINF,streite
neg,-0.3571,ADJX,strenge
neg,-0.3249,ADJX,strittige
neg,-0.0048,ADJX,stumpfsinnigstem
neg,-0.0048,ADJX,stupidesten
neg,-0.1837,ADJX,stursten
neg,-0.333,VVINF,störten
neg,-0.0048,ADJX,stümperhafteren
neg,-0.0048,ADJX,stürmischsten
neg,-0.1975,VVINF,stürze
neg,-0.0048,ADJX,suboptimale
neg,-0.3234,VVINF,tadele
neg,-0.0048,ADJX,tadelnswerte
neg,-0.0048,ADJX,tatenloseste
neg,-0.0048,VVINF,terrorisierst
neg,-0.2716,ADJX,teuren
neg,-0.1677,ADJX,teuflische
neg,-0.1683,ADJX,tote
neg,-0.0048,ADJX,totalitäre
neg,-0.1847,ADJX,tragische
neg,-0.1945,VVINF,trauertet
neg,-0.0048,ADJX,traumatischste
neg,-0.0048,VVINF,traumatisiere
neg,-0.1266,ADJX,traurige
neg,-0.5033,VVINF,trennst
neg,-0.0424,ADJX,tristeren
neg,-0.0467,ADJX,trostlosester
neg,-0.0048,ADJX,trotteligeren
neg,-0.0048,VVINF,trotette
neg,-0.0048,VVINF,trotztest
neg,-0.3272,ADJX,trägestem
neg,-0.0048,ADJX,trübste
neg,-0.1874,ADJX,trügerischere
neg,-0.0048,ADJX,turbulenten
neg,-0.0048,ADJX,tyrannischstes
neg,-0.6192,VVINF,täuschtet
neg,-0.3487,ADJX,tödlichere
neg,-0.471,ADJX,törichterem
neg,-0.5203,VVINF,tötetet
neg,-0.0048,ADJX,umgetauschte
neg,-0.0048,ADJX,umstrittenerer
neg,-0.3487,ADJX,umständliche
neg,-0.0048,VVINF,umtauschtest
neg,-0.0048,ADJX,umweltschädlichem
neg,-0.4488,ADJX,unachtsamster
neg,-0.4883,ADJX,unangemessenstes
neg,-0.4691,ADJX,unangenehmstes
neg,-0.0441,ADJX,unanständigeren
neg,-0.4656,ADJX,unattraktive
neg,-0.0048,ADJX,unaufgefordertster
neg,-0.0048,ADJX,unaufhörliche
neg,-0.3091,ADJX,unaufrichtiges
neg,-0.3257,ADJX,unbarmherzigstes
neg,-0.051,ADJX,unbedachteren
neg,-0.6134,ADJX,unbedeutende
neg,-0.3343,ADJX,unbefriedigenderen
neg,-0.319,ADJX,unbefriedigteren
neg,-0.0048,ADJX,unbefugtestes
neg,-0.4923,ADJX,unbegründetstes
neg,-0.3266,ADJX,unbeliebterer
neg,-0.0237,ADJX,unbequemeres
neg,-0.3393,ADJX,unberechtigtere
neg,-0.3322,ADJX,unbestimmte
neg,-0.3113,ADJX,unbewieseneres
neg,-0.0048,ADJX,unbotmäßiges
neg,-0.4727,ADJX,unbrauchbare
neg,-0.3156,ADJX,undankbareren
neg,-0.3259,ADJX,undemokratischen
neg,-0.0048,ADJX,undiplomatischstem
neg,-0.0048,ADJX,undisziplinierterem
neg,-0.0048,ADJX,undurchführbareren
neg,-0.3279,ADJX,undurchsichtigere
neg,-0.327,ADJX,unehrliche
neg,-0.0048,ADJX,uneinigeren
neg,-0.0048,ADJX,uneinsichtigerer
neg,-0.3318,ADJX,unerbittlichstes
neg,-0.0453,ADJX,unerfreulichster
neg,-0.0048,ADJX,unerhörtes
neg,-0.0048,ADJX,unerklärlicheres
neg,-0.0048,ADJX,unerlaubtester
neg,-0.0048,ADJX,unerquicklichstes
neg,-0.3454,ADJX,unerträglichstes
neg,-0.0349,ADJX,unerwartete
neg,-0.0048,ADJX,unerwiesene
neg,-0.3413,ADJX,unerwünschteres
neg,-0.8827,ADJX,unfairen
neg,-0.0048,ADJX,unfeiner
neg,-0.3382,ADJX,unfreiwilligstem
neg,-0.3407,ADJX,unfreundliche
neg,-0.4787,ADJX,unfähige
neg,-0.0048,ADJX,ungebetene
neg,-0.0048,ADJX,ungebührliche
neg,-0.0048,ADJX,ungedecktem
neg,-0.0405,ADJX,ungeduldigerem
